id,event_id,sport_key,format_type,entrant_a,entrant_b,scheduled_at,venue,match_type,status,abandon_reason,result_confirmations,result_summary,group_no,round_label,stage
67c113da-10fd-4fb1-8d8f-2fac88e6e882,5f508572-5af1-4b63-9cc4-924d55e3a24a,football,team,{29583325-7006-469c-8d51-01afb4381dc5},{14b01fee-a090-4c65-8abf-4d4343561402},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""c0bf733a-caf7-4713-a744-9bd128cfa00a"": {""confirmedAt"": ""2026-07-11T21:03:57.836Z"", ""confirmedBy"": ""2e327d79-9f2e-4396-b66f-2e15591cbbde""}, ""d4e62405-fca8-4eaf-9c96-26c57e9fd683"": {""confirmedAt"": ""2026-07-11T21:03:57.822Z"", ""confirmedBy"": ""db2a67ac-e8b6-477e-a7e1-164bcfb87886""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
0069983e-2fb3-4034-9bc3-af30ed9137d5,41b10e9f-2f20-475a-af64-5ae2464a5535,football,team,{b6730cc8-3269-4dd3-bbe9-09c73050c437},{20db5ddf-ec26-49d7-8947-e99f4e268982},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""953c8381-c205-485d-b721-20a8ffa6232c"": {""confirmedAt"": ""2026-07-11T20:53:47.152Z"", ""confirmedBy"": ""89db13bd-40ab-4dc6-a946-14ba972e03a9""}, ""c6a865e9-70e2-4a0d-a088-34c242683423"": {""confirmedAt"": ""2026-07-11T20:53:47.135Z"", ""confirmedBy"": ""ec6c6740-b4e4-45e2-9dac-4f55e521bcc3""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.3, ""scoreDisplay"": ""2–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Final,playoff
9e4416b1-44fd-4648-9346-7adf74ef993a,5f508572-5af1-4b63-9cc4-924d55e3a24a,football,team,{29583325-7006-469c-8d51-01afb4381dc5},{7ca9af75-d0ee-441c-ac09-a80eecc56515},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""28be1902-f78c-47fb-b768-6bf6830d61d5"": {""confirmedAt"": ""2026-07-11T21:03:58.151Z"", ""confirmedBy"": ""fd14635c-07a1-46ca-a23a-afb973d4319b""}, ""d4e62405-fca8-4eaf-9c96-26c57e9fd683"": {""confirmedAt"": ""2026-07-11T21:03:58.136Z"", ""confirmedBy"": ""db2a67ac-e8b6-477e-a7e1-164bcfb87886""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.3, ""scoreDisplay"": ""2–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Final,playoff
779ba7f3-43be-4ae1-9d1d-3078a58c8275,5f508572-5af1-4b63-9cc4-924d55e3a24a,football,team,{7ca9af75-d0ee-441c-ac09-a80eecc56515},{aa830e93-5206-4ef8-b936-e6432ec62bf9},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""28be1902-f78c-47fb-b768-6bf6830d61d5"": {""confirmedAt"": ""2026-07-11T21:03:57.870Z"", ""confirmedBy"": ""fd14635c-07a1-46ca-a23a-afb973d4319b""}, ""65825fa0-741a-4d9f-bbf3-08322a1e5d81"": {""confirmedAt"": ""2026-07-11T21:03:57.886Z"", ""confirmedBy"": ""419ad5cb-7a29-44ac-bb3f-eba90b496113""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
c4938680-88af-44bc-bccb-4d38286a00ba,5f508572-5af1-4b63-9cc4-924d55e3a24a,football,team,{29583325-7006-469c-8d51-01afb4381dc5},{7ca9af75-d0ee-441c-ac09-a80eecc56515},2026-07-20 09:30:00,Court 2,interschool,completed,,"{""28be1902-f78c-47fb-b768-6bf6830d61d5"": {""confirmedAt"": ""2026-07-11T21:03:57.751Z"", ""confirmedBy"": ""fd14635c-07a1-46ca-a23a-afb973d4319b""}, ""d4e62405-fca8-4eaf-9c96-26c57e9fd683"": {""confirmedAt"": ""2026-07-11T21:03:57.735Z"", ""confirmedBy"": ""db2a67ac-e8b6-477e-a7e1-164bcfb87886""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
fbf559ce-abe5-43c3-9485-d4e686f659f3,5f508572-5af1-4b63-9cc4-924d55e3a24a,football,team,{aa830e93-5206-4ef8-b936-e6432ec62bf9},{14b01fee-a090-4c65-8abf-4d4343561402},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""65825fa0-741a-4d9f-bbf3-08322a1e5d81"": {""confirmedAt"": ""2026-07-11T21:03:57.954Z"", ""confirmedBy"": ""419ad5cb-7a29-44ac-bb3f-eba90b496113""}, ""c0bf733a-caf7-4713-a744-9bd128cfa00a"": {""confirmedAt"": ""2026-07-11T21:03:57.968Z"", ""confirmedBy"": ""2e327d79-9f2e-4396-b66f-2e15591cbbde""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
4bea3458-d9a2-4bfd-a135-3e359eabd8e5,5f508572-5af1-4b63-9cc4-924d55e3a24a,football,team,{29583325-7006-469c-8d51-01afb4381dc5},{aa830e93-5206-4ef8-b936-e6432ec62bf9},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""65825fa0-741a-4d9f-bbf3-08322a1e5d81"": {""confirmedAt"": ""2026-07-11T21:03:57.800Z"", ""confirmedBy"": ""419ad5cb-7a29-44ac-bb3f-eba90b496113""}, ""d4e62405-fca8-4eaf-9c96-26c57e9fd683"": {""confirmedAt"": ""2026-07-11T21:03:57.786Z"", ""confirmedBy"": ""db2a67ac-e8b6-477e-a7e1-164bcfb87886""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
b0cd91f5-8fda-4673-a107-3b049f595509,5f508572-5af1-4b63-9cc4-924d55e3a24a,football,team,{7ca9af75-d0ee-441c-ac09-a80eecc56515},{14b01fee-a090-4c65-8abf-4d4343561402},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""28be1902-f78c-47fb-b768-6bf6830d61d5"": {""confirmedAt"": ""2026-07-11T21:03:57.917Z"", ""confirmedBy"": ""fd14635c-07a1-46ca-a23a-afb973d4319b""}, ""c0bf733a-caf7-4713-a744-9bd128cfa00a"": {""confirmedAt"": ""2026-07-11T21:03:57.930Z"", ""confirmedBy"": ""2e327d79-9f2e-4396-b66f-2e15591cbbde""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
418a6855-0d64-4964-852a-20a52f671bf8,7c48e05b-585f-4458-a109-4cb584177425,football,team,{11198cd8-e742-4afb-aa4c-8e43c17bfe65},{ff89b3ac-8736-4d2f-9dc4-d18044b619c2},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""4f20de05-90ce-42a6-a6e9-a39fde1b9cbe"": {""confirmedAt"": ""2026-07-11T23:50:11.162Z"", ""confirmedBy"": ""e1d3ed15-f974-4598-9589-c6853c91cf6b""}, ""fe89c334-7fab-4e76-b4da-1f492f4cdd8a"": {""confirmedAt"": ""2026-07-11T23:50:11.184Z"", ""confirmedBy"": ""228c7483-fe1c-4570-b182-4340d5a3c77f""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
a930e669-db5f-4ec9-a7fc-62ccd2753919,7c48e05b-585f-4458-a109-4cb584177425,football,team,{22320cae-fefe-44ff-b811-8c0f971c1594},{ff89b3ac-8736-4d2f-9dc4-d18044b619c2},2026-07-20 09:30:00,Court 2,interschool,completed,,"{""9546d29a-92d7-4430-a5b2-a41f4a0fb32b"": {""confirmedAt"": ""2026-07-11T23:50:10.961Z"", ""confirmedBy"": ""deaf519b-550f-46ce-9b6a-3c9ee84f954d""}, ""fe89c334-7fab-4e76-b4da-1f492f4cdd8a"": {""confirmedAt"": ""2026-07-11T23:50:10.977Z"", ""confirmedBy"": ""228c7483-fe1c-4570-b182-4340d5a3c77f""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
7f1ad51a-77cd-4cf8-ab35-9069fc3423d8,7c48e05b-585f-4458-a109-4cb584177425,football,team,{22320cae-fefe-44ff-b811-8c0f971c1594},{05412aa8-e673-4301-a22b-bbc8e45116e5},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""9546d29a-92d7-4430-a5b2-a41f4a0fb32b"": {""confirmedAt"": ""2026-07-11T23:50:11.027Z"", ""confirmedBy"": ""deaf519b-550f-46ce-9b6a-3c9ee84f954d""}, ""b91b7175-dca2-4dd9-818d-3a6f9bca030f"": {""confirmedAt"": ""2026-07-11T23:50:11.041Z"", ""confirmedBy"": ""08c86e97-aa6e-4852-aba8-04d3b0e86446""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
e6a47c60-02fa-425e-9205-51c2dd629f94,7c48e05b-585f-4458-a109-4cb584177425,football,team,{ff89b3ac-8736-4d2f-9dc4-d18044b619c2},{05412aa8-e673-4301-a22b-bbc8e45116e5},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""b91b7175-dca2-4dd9-818d-3a6f9bca030f"": {""confirmedAt"": ""2026-07-11T23:50:11.089Z"", ""confirmedBy"": ""08c86e97-aa6e-4852-aba8-04d3b0e86446""}, ""fe89c334-7fab-4e76-b4da-1f492f4cdd8a"": {""confirmedAt"": ""2026-07-11T23:50:11.073Z"", ""confirmedBy"": ""228c7483-fe1c-4570-b182-4340d5a3c77f""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
f5c0510d-7ca9-4b49-ace7-195585228b59,7c48e05b-585f-4458-a109-4cb584177425,football,team,{11198cd8-e742-4afb-aa4c-8e43c17bfe65},{22320cae-fefe-44ff-b811-8c0f971c1594},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""4f20de05-90ce-42a6-a6e9-a39fde1b9cbe"": {""confirmedAt"": ""2026-07-11T23:50:11.118Z"", ""confirmedBy"": ""e1d3ed15-f974-4598-9589-c6853c91cf6b""}, ""9546d29a-92d7-4430-a5b2-a41f4a0fb32b"": {""confirmedAt"": ""2026-07-11T23:50:11.136Z"", ""confirmedBy"": ""deaf519b-550f-46ce-9b6a-3c9ee84f954d""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
c673eec6-ae59-45d9-9cce-285d549ecd73,7c48e05b-585f-4458-a109-4cb584177425,football,team,{11198cd8-e742-4afb-aa4c-8e43c17bfe65},{05412aa8-e673-4301-a22b-bbc8e45116e5},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""4f20de05-90ce-42a6-a6e9-a39fde1b9cbe"": {""confirmedAt"": ""2026-07-11T23:50:11.222Z"", ""confirmedBy"": ""e1d3ed15-f974-4598-9589-c6853c91cf6b""}, ""b91b7175-dca2-4dd9-818d-3a6f9bca030f"": {""confirmedAt"": ""2026-07-11T23:50:11.249Z"", ""confirmedBy"": ""08c86e97-aa6e-4852-aba8-04d3b0e86446""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
b7709ea6-e3a5-4b7a-bbe1-cab9d8909639,7c48e05b-585f-4458-a109-4cb584177425,football,team,{11198cd8-e742-4afb-aa4c-8e43c17bfe65},{22320cae-fefe-44ff-b811-8c0f971c1594},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""4f20de05-90ce-42a6-a6e9-a39fde1b9cbe"": {""confirmedAt"": ""2026-07-11T23:50:11.627Z"", ""confirmedBy"": ""e1d3ed15-f974-4598-9589-c6853c91cf6b""}, ""9546d29a-92d7-4430-a5b2-a41f4a0fb32b"": {""confirmedAt"": ""2026-07-11T23:50:11.655Z"", ""confirmedBy"": ""deaf519b-550f-46ce-9b6a-3c9ee84f954d""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.3, ""scoreDisplay"": ""2–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Final,playoff
5217efc6-79c0-47a7-8111-fdb634677d6d,453ec070-865d-4121-8bde-0c01873033d1,chess,individual,{4e8bd5c0-f443-402b-8c99-16424ae5de73},{2a7cba36-d170-4012-bc77-5b205906377f},2026-09-28 00:00:00,Demo Center,interschool,completed,,,"{""winnerSide"": ""A"", ""scoreDisplay"": ""1-0"", ""scoredByRole"": ""engine"", ""enteredManually"": false}",,,group
7aa54fe3-46c8-43c2-91bf-fce715e0d4bd,b02dc33b-c55c-4a6d-92b6-410d223355cb,chess,individual,{5c176bac-6264-4855-8ee6-46591d7bcb32},{8cffdda1-1f72-4871-b782-bfc28a6ef476},2026-09-28 00:00:00,Demo Center,interschool,completed,,,"{""winnerSide"": ""A"", ""scoreDisplay"": ""1-0"", ""scoredByRole"": ""engine"", ""enteredManually"": false}",,,group
7735d750-b80f-4907-8ae8-c776c43e5666,e1a73c5f-7b2a-4aba-9116-fe76ef4adc71,badminton,team,"{cc0cf382-5e14-4323-9b37-6b6ce6ec081a,8aaa000f-3a27-4307-a7e7-2759aae87052}",{c4fea9fa-fdd6-4d2c-9bbd-c39a77fb1d22},2026-09-20 00:00:00,North Arena mrhefj4s,interschool,completed,,"{""1ad6705f-0387-46ad-811b-3654dda4a5de"": {""confirmedAt"": ""2026-07-12T06:15:04.302Z"", ""confirmedBy"": ""19cf584c-a5cc-4771-ad4b-51d443cf716a""}, ""477c981c-6ef3-45dc-b96a-dc7b747e1378"": {""confirmedAt"": ""2026-07-12T06:15:04.326Z"", ""confirmedBy"": ""085379bd-4d93-45fc-b638-525ad09234fd""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""21-15, 21-18"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
82043042-5bd8-4035-bce2-0cc34a7de05c,e1a73c5f-7b2a-4aba-9116-fe76ef4adc71,football,team,"{cc0cf382-5e14-4323-9b37-6b6ce6ec081a,8aaa000f-3a27-4307-a7e7-2759aae87052}",{c4fea9fa-fdd6-4d2c-9bbd-c39a77fb1d22},2026-09-20 00:00:00,North Arena mrhefj4s,interschool,completed,,"{""1ad6705f-0387-46ad-811b-3654dda4a5de"": {""confirmedAt"": ""2026-07-12T06:15:04.103Z"", ""confirmedBy"": ""19cf584c-a5cc-4771-ad4b-51d443cf716a""}, ""477c981c-6ef3-45dc-b96a-dc7b747e1378"": {""confirmedAt"": ""2026-07-12T06:15:04.128Z"", ""confirmedBy"": ""085379bd-4d93-45fc-b638-525ad09234fd""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
6fc234d3-82d7-4d9d-aba1-31e2120e5549,8e408848-647d-449a-819d-99a3b6b9f919,basketball,team,"{cc0cf382-5e14-4323-9b37-6b6ce6ec081a,8aaa000f-3a27-4307-a7e7-2759aae87052}",{c4fea9fa-fdd6-4d2c-9bbd-c39a77fb1d22},2026-09-20 00:00:00,North Arena mrhefj4s,interschool,completed,,"{""1ad6705f-0387-46ad-811b-3654dda4a5de"": {""confirmedAt"": ""2026-07-12T06:15:04.593Z"", ""confirmedBy"": ""19cf584c-a5cc-4771-ad4b-51d443cf716a""}, ""477c981c-6ef3-45dc-b96a-dc7b747e1378"": {""confirmedAt"": ""2026-07-12T06:15:04.627Z"", ""confirmedBy"": ""085379bd-4d93-45fc-b638-525ad09234fd""}}","{""winnerSide"": ""B"", ""marginRatio"": 0.5, ""scoreDisplay"": ""48-55"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
a4af8e65-eb37-434f-841d-1e8e4efd5445,fa92b6f7-c452-457f-91e0-2b7e5d811020,chess,individual,{7f12460c-b3c7-4e63-8726-d2f75da6e37d},{9e70c4ec-a89a-41b5-a492-1daccb521b64},2026-09-28 00:00:00,Demo Center,interschool,completed,,,"{""winnerSide"": ""A"", ""scoreDisplay"": ""1-0"", ""scoredByRole"": ""engine"", ""enteredManually"": false}",,,group
b7d630af-9836-49c3-b4ab-715e0d900720,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{82168baf-b047-4f31-88f1-eec9ac1c850e},{1441f5f1-02bd-4c1f-a37a-707039934ece},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
e6a520ef-c927-4d86-ae04-9f5b7103230c,5c4de2aa-7aeb-413e-a051-b01523a98fa5,badminton,team,"{cc0cf382-5e14-4323-9b37-6b6ce6ec081a,8aaa000f-3a27-4307-a7e7-2759aae87052}",{c4fea9fa-fdd6-4d2c-9bbd-c39a77fb1d22},2026-09-20 00:00:00,North Arena mrhefj4s,interschool,completed,,"{""1ad6705f-0387-46ad-811b-3654dda4a5de"": {""confirmedAt"": ""2026-07-12T06:15:04.962Z"", ""confirmedBy"": ""19cf584c-a5cc-4771-ad4b-51d443cf716a""}, ""477c981c-6ef3-45dc-b96a-dc7b747e1378"": {""confirmedAt"": ""2026-07-12T06:15:04.995Z"", ""confirmedBy"": ""085379bd-4d93-45fc-b638-525ad09234fd""}}","{""winnerSide"": ""B"", ""marginRatio"": 0.5, ""scoreDisplay"": ""19-21, 21-17, 18-21"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
9e7a377c-791d-4727-a54c-6cb04bc7b9ec,1a109e77-fc85-42d7-9732-6e5acbe28031,badminton,team,{d280cf30-fbf2-4651-9ac0-575a059e8022},{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},2026-08-11 00:00:00,,interschool,completed,,"{""2301f327-b291-495d-a14f-e55b1f1f9212"": {""confirmedAt"": ""2026-07-12T06:15:16.233Z"", ""confirmedBy"": ""3bbcabd3-c2f3-460e-9913-3f5c95a6713a""}, ""785ef66d-5f7d-4dfc-88d9-f7903cbb3c3a"": {""confirmedAt"": ""2026-07-12T06:15:16.239Z"", ""confirmedBy"": ""da25fa8b-935f-41bc-82f0-435c24e09685""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.4, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": false}",,,group
7f4bd882-ebb9-46a4-914c-ead7d5610ef4,33e088c6-b66c-4dcd-abe2-f89203d34b22,football,team,{af3b9a13-b614-4af8-9500-b44cdeda2a00},{6d8841e9-f6ca-4aa9-b0f0-ad3f1975e0bb},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""0eba9ac8-1c1e-4475-a9fe-d311e46a830c"": {""confirmedAt"": ""2026-07-12T06:15:17.712Z"", ""confirmedBy"": ""cbb6543d-2b5c-4b04-bf05-64fd1947fce4""}, ""6f17b04b-dca0-4ff5-a606-2420b59b7b4b"": {""confirmedAt"": ""2026-07-12T06:15:17.733Z"", ""confirmedBy"": ""105a9fab-a5f5-4c96-9485-bc8331244772""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
f817210d-3c07-416c-b22d-b2d5c50fe0ab,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,internal_ladder,completed,,{},"{""winnerSide"": ""B"", ""marginRatio"": 0.35, ""scoreDisplay"": ""21-14, 21-18"", ""scoredByRole"": ""referee"", ""enteredManually"": false}",,,group
74095f6e-0154-4f82-bfb7-3cb066ee896c,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,practice,completed,,{},"{""winnerSide"": ""A"", ""scoreDisplay"": ""21-10"", ""scoredByRole"": ""account_manager"", ""enteredManually"": true}",,,group
71210095-6738-4ed5-94be-5cd06ac0a788,33e088c6-b66c-4dcd-abe2-f89203d34b22,football,team,{af3b9a13-b614-4af8-9500-b44cdeda2a00},{8013732e-1f49-4d70-9528-ec6c6ccc7fd8},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""0c6b22a2-646f-44c1-94bc-71e68bd989c1"": {""confirmedAt"": ""2026-07-12T06:15:17.916Z"", ""confirmedBy"": ""d3354711-6da0-48d8-8c48-cbb74de9f5d1""}, ""0eba9ac8-1c1e-4475-a9fe-d311e46a830c"": {""confirmedAt"": ""2026-07-12T06:15:17.900Z"", ""confirmedBy"": ""cbb6543d-2b5c-4b04-bf05-64fd1947fce4""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.3, ""scoreDisplay"": ""2–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Final,playoff
9b56cdd2-0b7b-4c6a-9d74-ec70ab432ccf,33e088c6-b66c-4dcd-abe2-f89203d34b22,football,team,{8013732e-1f49-4d70-9528-ec6c6ccc7fd8},{b8996078-9c9b-4938-8b45-5c4b464dffeb},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""0c6b22a2-646f-44c1-94bc-71e68bd989c1"": {""confirmedAt"": ""2026-07-12T06:15:17.749Z"", ""confirmedBy"": ""d3354711-6da0-48d8-8c48-cbb74de9f5d1""}, ""cf1b3062-4186-467e-a303-f675c2e8643a"": {""confirmedAt"": ""2026-07-12T06:15:17.765Z"", ""confirmedBy"": ""9553515c-52f1-4f0c-b786-1e8756fff826""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
ffa68128-5905-4f65-8714-7f01a8ebc200,33e088c6-b66c-4dcd-abe2-f89203d34b22,football,team,{af3b9a13-b614-4af8-9500-b44cdeda2a00},{8013732e-1f49-4d70-9528-ec6c6ccc7fd8},2026-07-20 09:30:00,Court 2,interschool,completed,,"{""0c6b22a2-646f-44c1-94bc-71e68bd989c1"": {""confirmedAt"": ""2026-07-12T06:15:17.666Z"", ""confirmedBy"": ""d3354711-6da0-48d8-8c48-cbb74de9f5d1""}, ""0eba9ac8-1c1e-4475-a9fe-d311e46a830c"": {""confirmedAt"": ""2026-07-12T06:15:17.651Z"", ""confirmedBy"": ""cbb6543d-2b5c-4b04-bf05-64fd1947fce4""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
aacf7eab-3da9-4921-9a44-b5001fd1c9bb,33e088c6-b66c-4dcd-abe2-f89203d34b22,football,team,{b8996078-9c9b-4938-8b45-5c4b464dffeb},{6d8841e9-f6ca-4aa9-b0f0-ad3f1975e0bb},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""6f17b04b-dca0-4ff5-a606-2420b59b7b4b"": {""confirmedAt"": ""2026-07-12T06:15:17.833Z"", ""confirmedBy"": ""105a9fab-a5f5-4c96-9485-bc8331244772""}, ""cf1b3062-4186-467e-a303-f675c2e8643a"": {""confirmedAt"": ""2026-07-12T06:15:17.817Z"", ""confirmedBy"": ""9553515c-52f1-4f0c-b786-1e8756fff826""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
132f1f82-1761-4ce6-b63b-14569681455e,33e088c6-b66c-4dcd-abe2-f89203d34b22,football,team,{af3b9a13-b614-4af8-9500-b44cdeda2a00},{b8996078-9c9b-4938-8b45-5c4b464dffeb},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""0eba9ac8-1c1e-4475-a9fe-d311e46a830c"": {""confirmedAt"": ""2026-07-12T06:15:17.684Z"", ""confirmedBy"": ""cbb6543d-2b5c-4b04-bf05-64fd1947fce4""}, ""cf1b3062-4186-467e-a303-f675c2e8643a"": {""confirmedAt"": ""2026-07-12T06:15:17.699Z"", ""confirmedBy"": ""9553515c-52f1-4f0c-b786-1e8756fff826""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
597b0e11-ca44-4c99-be4c-325f4830d5c7,33e088c6-b66c-4dcd-abe2-f89203d34b22,football,team,{8013732e-1f49-4d70-9528-ec6c6ccc7fd8},{6d8841e9-f6ca-4aa9-b0f0-ad3f1975e0bb},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""0c6b22a2-646f-44c1-94bc-71e68bd989c1"": {""confirmedAt"": ""2026-07-12T06:15:17.784Z"", ""confirmedBy"": ""d3354711-6da0-48d8-8c48-cbb74de9f5d1""}, ""6f17b04b-dca0-4ff5-a606-2420b59b7b4b"": {""confirmedAt"": ""2026-07-12T06:15:17.799Z"", ""confirmedBy"": ""105a9fab-a5f5-4c96-9485-bc8331244772""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
7546279a-0d89-45c0-9cd5-2f5811d4d90d,0430b5ad-a59b-487a-a1df-c887717b4f91,football,team,{0f1b9b1f-cb3e-4ad7-923a-99039863ecfe},{336459a7-ee40-408e-88c2-332800a28c70},2026-08-01 00:00:00,,interschool,completed,,"{""3a7cadd8-235f-4a77-9644-b0adb76213e9"": {""confirmedAt"": ""2026-07-12T06:15:22.415Z"", ""confirmedBy"": ""e80f03c2-5148-4ab9-b183-36d64ee4eb9f""}, ""46bfa9a3-f725-4cb0-ae47-811d4b4d4845"": {""confirmedAt"": ""2026-07-12T06:15:22.398Z"", ""confirmedBy"": ""340ba345-d36f-4ff8-a836-66cfb4ffdf17""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""2–0"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",1,,group
d906d5e2-1f6d-450a-85e3-faa9660c9f44,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{82168baf-b047-4f31-88f1-eec9ac1c850e},{030aa184-9d93-4293-9aa9-b6698057ab3f},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
fc7ef4c8-18c2-4cd4-8262-1beac8c6077a,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{82168baf-b047-4f31-88f1-eec9ac1c850e},{c89e5a2f-ea3e-4ef3-a931-740c7e085808},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
50247ddb-7316-42a9-ba4c-653ff027324c,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{ae5992c0-9f20-4e4d-9b36-f6c57e199457},{1441f5f1-02bd-4c1f-a37a-707039934ece},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
